thickness,energy,transmission
55,13000,2.14251e-07
55,15000,4.55635e-08
55,17000,4.38906e-06
56,7000,1.31025e-14
56,9000,6.66845e-08
56,11000,5.68905e-05
56,13000,1.62057e-07
56,15000,3.35071e-08
56,17000,3.5072e-06
57,7000,7.40373e-15
57,9000,4.96457e-08
57,11000,4.77789e-05
57,13000,1.22578e-07
57,15000,2.4641e-08
57,17000,2.80252e-06
58,7000,4.18355e-15
58,9000,3.69607e-08
58,11000,4.01267e-05
58,13000,9.27163e-08
58,15000,1.81208e-08
58,17000,2.23943e-06
59,7000,2.36397e-15
59,9000,2.75168e-08
59,11000,3.37001e-05
59,13000,7.01294e-08
59,15000,1.3326e-08
59,17000,1.78948e-06
60,7000,1.33579e-15
60,9000,2.04859e-08
60,11000,2.83027e-05
60,13000,5.30449e-08
60,15000,9.79983e-09
60,17000,1.42993e-06
61,7000,7.54802e-16
61,9000,1.52515e-08
61,11000,2.37698e-05
61,13000,4.01225e-08
61,15000,7.20674e-09
61,17000,1.14262e-06
62,7000,4.26508e-16
62,9000,1.13546e-08
62,11000,1.99628e-05
62,13000,3.03482e-08
62,15000,5.2998e-09
62,17000,9.13045e-07
63,7000,2.41004e-16
63,9000,8.45333e-09
63,11000,1.67656e-05
63,13000,2.29549e-08
63,15000,3.89744e-09
63,17000,7.29593e-07
64,7000,1.36182e-16
64,9000,6.2934e-09
64,11000,1.40805e-05
64,13000,1.73628e-08
64,15000,2.86615e-09
64,17000,5.83001e-07
65,7000,7.6951e-17
65,9000,4.68536e-09
65,11000,1.18253e-05
65,13000,1.3133e-08
65,15000,2.10775e-09
65,17000,4.65862e-07
66,7000,4.34822e-17
66,9000,3.4882e-09
66,11000,9.9314e-06
66,13000,9.93365e-09
66,15000,1.55003e-09
66,17000,3.72259e-07
67,7000,2.45701e-17
67,9000,2.59692e-09
67,11000,8.34081e-06
67,13000,7.51368e-09
67,15000,1.13988e-09
67,17000,2.97464e-07
68,7000,1.38836e-17
68,9000,1.93337e-09
68,11000,7.00495e-06
68,13000,5.68325e-09
68,15000,8.38263e-10
68,17000,2.37697e-07
69,7000,7.84507e-18
69,9000,1.43938e-09
69,11000,5.88305e-06
69,13000,4.29874e-09
69,15000,6.16454e-10
69,17000,1.89938e-07
70,7000,4.43295e-18
70,9000,1.0716e-09
70,11000,4.94082e-06
70,13000,3.25151e-09
70,15000,4.53337e-10
70,17000,1.51775e-07
71,7000,2.50489e-18
71,9000,7.97791e-10
71,11000,4.14951e-06
71,13000,2.4594e-09
71,15000,3.33382e-10
71,17000,1.2128e-07
72,7000,1.41541e-18
72,9000,5.93945e-10
72,11000,3.48493e-06
72,13000,1.86026e-09
72,15000,2.45167e-10
72,17000,9.69121e-08
73,7000,7.998e-19
73,9000,4.42185e-10
73,11000,2.92679e-06
73,13000,1.40708e-09
73,15000,1.80294e-10
73,17000,7.74402e-08
74,7000,4.51935e-19
74,9000,3.29202e-10
74,11000,2.45803e-06
74,13000,1.06429e-09
74,15000,1.32588e-10
74,17000,6.18806e-08
75,7000,2.55371e-19
75,9000,2.45087e-10
75,11000,2.06436e-06
75,13000,8.05018e-10
75,15000,9.75041e-11
75,17000,4.94474e-08
76,7000,1.443e-19
76,9000,1.82464e-10
76,11000,1.73373e-06
76,13000,6.08905e-10
76,15000,7.1704e-11
76,17000,3.95123e-08
77,7000,8.15384e-20
77,9000,1.35842e-10
77,11000,1.45606e-06
77,13000,4.60568e-10
77,15000,5.27307e-11
77,17000,3.15734e-08
78,7000,4.60743e-20
78,9000,1.01133e-10
78,11000,1.22286e-06
78,13000,3.48367e-10
78,15000,3.87779e-11
78,17000,2.52295e-08
79,7000,2.60347e-20
79,9000,7.5292e-11
79,11000,1.02701e-06
79,13000,2.63501e-10
79,15000,2.8517e-11
79,17000,2.01603e-08
80,7000,1.47113e-20
80,9000,5.60541e-11
80,11000,8.62522e-07
80,13000,1.99308e-10
80,15000,2.09713e-11
80,17000,1.61097e-08
81,7000,8.31275e-21
81,9000,4.17316e-11
81,11000,7.24383e-07
81,13000,1.50754e-10
81,15000,1.54222e-11
81,17000,1.28729e-08
82,7000,4.69722e-21
82,9000,3.10686e-11
82,11000,6.08366e-07
82,13000,1.14029e-10
82,15000,1.13414e-11
82,17000,1.02864e-08
83,7000,2.65422e-21
83,9000,2.31302e-11
83,11000,5.10931e-07
83,13000,8.62497e-11
83,15000,8.34038e-12
83,17000,8.21963e-09
84,7000,1.49979e-21
84,9000,1.72202e-11
84,11000,4.29101e-07
84,13000,6.52382e-11
84,15000,6.13346e-12
84,17000,6.56811e-09
85,7000,8.47476e-22
85,9000,1.28202e-11
85,11000,3.60376e-07
85,13000,4.93453e-11
85,15000,4.51051e-12
85,17000,5.24843e-09
86,7000,4.78877e-22
86,9000,9.54449e-12
86,11000,3.02659e-07
86,13000,3.73241e-11
86,15000,3.317e-12
86,17000,4.1939e-09
87,7000,2.70595e-22
87,9000,7.10575e-12
87,11000,2.54185e-07
87,13000,2.82315e-11
87,15000,2.43931e-12
87,17000,3.35125e-09
88,7000,1.52902e-22
88,9000,5.29015e-12
88,11000,2.13475e-07
88,13000,2.1354e-11
88,15000,1.79385e-12
88,17000,2.6779e-09
89,7000,8.63993e-23
89,9000,3.93845e-12
89,11000,1.79285e-07
89,13000,1.61518e-11
89,15000,1.31919e-12
89,17000,2.13985e-09
90,7000,4.8821e-23
90,9000,2.93213e-12
90,11000,1.50571e-07
90,13000,1.2217e-11
90,15000,9.70124e-13
90,17000,1.70991e-09
91,7000,2.75868e-23
91,9000,2.18293e-12
91,11000,1.26456e-07
91,13000,9.24082e-12
91,15000,7.13425e-13
91,17000,1.36635e-09
92,7000,1.55883e-23
92,9000,1.62517e-12
92,11000,1.06203e-07
92,13000,6.98963e-12
92,15000,5.24648e-13
92,17000,1.09182e-09
93,7000,8.80829e-24
93,9000,1.20992e-12
93,11000,8.91935e-08
93,13000,5.28687e-12
93,15000,3.85823e-13
93,17000,8.72444e-10
94,7000,4.97725e-24
94,9000,9.00769e-13
94,11000,7.49084e-08
94,13000,3.99892e-12
94,15000,2.83732e-13
94,17000,6.9715e-10
95,7000,2.81245e-24
95,9000,6.70612e-13
95,11000,6.29112e-08
95,13000,3.02473e-12
95,15000,2.08655e-13
95,17000,5.57076e-10
96,7000,1.5892e-24
96,9000,4.99262e-13
96,11000,5.28354e-08
96,13000,2.28787e-12
96,15000,1.53444e-13
96,17000,4.45147e-10
97,7000,8.97999e-25
97,9000,3.71694e-13
97,11000,4.43733e-08
97,13000,1.73052e-12
97,15000,1.12842e-13
97,17000,3.55707e-10
98,7000,5.07425e-25
98,9000,2.76722e-13
98,11000,3.72666e-08
98,13000,1.30894e-12
98,15000,8.2983e-14
98,17000,2.84237e-10
99,7000,2.86725e-25
99,9000,2.06016e-13
99,11000,3.1298e-08
99,13000,9.90062e-13
99,15000,6.10254e-14
99,17000,2.27127e-10
100,7000,1.62018e-25
100,9000,1.53377e-13
100,11000,2.62853e-08
100,13000,7.48872e-13
100,15000,4.48776e-14
100,17000,1.81492e-10
101,7000,9.15497e-26
101,9000,1.14187e-13
101,11000,2.20755e-08
101,13000,5.66436e-13
101,15000,3.30028e-14
101,17000,1.45026e-10
102,7000,5.17312e-26
102,9000,8.50107e-14
102,11000,1.85399e-08
102,13000,4.28445e-13
102,15000,2.42701e-14
102,17000,1.15887e-10
103,7000,2.92314e-26
103,9000,6.32896e-14
103,11000,1.55706e-08
103,13000,3.24071e-13
103,15000,1.78481e-14
103,17000,9.26027e-11
104,7000,1.65175e-26
104,9000,4.71183e-14
104,11000,1.30768e-08
104,13000,2.45123e-13
104,15000,1.31254e-14
104,17000,7.39966e-11
105,7000,9.33339e-27
105,9000,3.5079e-14
105,11000,1.09824e-08
105,13000,1.85407e-13
105,15000,9.65234e-15
105,17000,5.9129e-11
106,7000,5.27394e-27
106,9000,2.61159e-14
106,11000,9.22351e-09
106,13000,1.4024e-13
106,15000,7.09826e-15
106,17000,4.72486e-11
107,7000,2.98009e-27
107,9000,1.94429e-14
107,11000,7.74629e-09
107,13000,1.06076e-13
107,15000,5.22003e-15
107,17000,3.77552e-11
108,7000,1.68394e-27
108,9000,1.4475e-14
108,11000,6.50565e-09
108,13000,8.02341e-14
108,15000,3.83878e-15
108,17000,3.01694e-11
109,7000,9.51533e-28
109,9000,1.07765e-14
109,11000,5.4637e-09
109,13000,6.06882e-14
109,15000,2.82301e-15
109,17000,2.41076e-11
110,7000,5.37671e-28
110,9000,8.02298e-15
110,11000,4.58865e-09
110,13000,4.59037e-14
110,15000,2.07603e-15
110,17000,1.92639e-11
111,7000,3.03819e-28
111,9000,5.97301e-15
111,11000,3.85373e-09
111,13000,3.47209e-14
111,15000,1.5267e-15
111,17000,1.53933e-11
112,7000,1.71676e-28
112,9000,4.44683e-15
112,11000,3.23653e-09
112,13000,2.62625e-14
112,15000,1.12273e-15
112,17000,1.23004e-11
113,7000,9.7007e-29
113,9000,3.31061e-15
113,11000,2.71817e-09
113,13000,1.98646e-14
113,15000,8.25646e-16
113,17000,9.829e-12
114,7000,5.48152e-29
114,9000,2.4647e-15
114,11000,2.28283e-09
114,13000,1.50253e-14
114,15000,6.07177e-16
114,17000,7.85412e-12
115,7000,3.09741e-29
115,9000,1.83494e-15
115,11000,1.91721e-09
115,13000,1.1365e-14
115,15000,4.46513e-16
115,17000,6.27605e-12
116,7000,1.75021e-29
116,9000,1.36609e-15
116,11000,1.61016e-09
116,13000,8.59631e-15
116,15000,3.28364e-16
116,17000,5.01504e-12
117,7000,9.8898e-30
117,9000,1.01704e-15
117,11000,1.35227e-09
117,13000,6.50214e-15
117,15000,2.41477e-16
117,17000,4.0074e-12
118,7000,5.58837e-30
118,9000,7.57173e-16
118,11000,1.13569e-09
118,13000,4.91814e-15
118,15000,1.77581e-16
118,17000,3.20223e-12
119,7000,3.15776e-30
119,9000,5.63706e-16
119,11000,9.53804e-10
119,13000,3.72002e-15
119,15000,1.30592e-16
119,17000,2.55883e-12
120,7000,1.78433e-30
120,9000,4.19673e-16
120,11000,8.01043e-10
120,13000,2.81376e-15
120,15000,9.60367e-17
120,17000,2.0447e-12
121,7000,1.00825e-30
121,9000,3.12442e-16
121,11000,6.7275e-10
121,13000,2.1283e-15
121,15000,7.06247e-17
121,17000,1.63387e-12
122,7000,5.69726e-31
122,9000,2.32609e-16
122,11000,5.65002e-10
122,13000,1.60982e-15
122,15000,5.19371e-17
122,17000,1.30559e-12
123,7000,3.21929e-31
123,9000,1.73174e-16
123,11000,4.74512e-10
123,13000,1.21764e-15
123,15000,3.81942e-17
123,17000,1.04327e-12
124,7000,1.81909e-31
124,9000,1.28926e-16
124,11000,3.98515e-10
124,13000,9.21011e-16
124,15000,2.80878e-17
124,17000,8.33651e-13
125,7000,1.0279e-31
125,9000,9.59839e-17
125,11000,3.3469e-10
125,13000,6.96641e-16
125,15000,2.06556e-17
125,17000,6.6615e-13
126,7000,5.80828e-32
126,9000,7.14588e-17
126,11000,2.81086e-10
126,13000,5.26929e-16
126,15000,1.519e-17
126,17000,5.32306e-13
127,7000,3.28202e-32
127,9000,5.32002e-17
127,11000,2.36067e-10
127,13000,3.98564e-16
127,15000,1.11707e-17
127,17000,4.25352e-13
128,7000,1.85455e-32
128,9000,3.96069e-17
128,11000,1.98259e-10
128,13000,3.01468e-16
128,15000,8.21482e-18
128,17000,3.3989e-13
129,7000,1.04794e-32
129,9000,2.94868e-17
129,11000,1.66506e-10
129,13000,2.28026e-16
129,15000,6.04115e-18
129,17000,2.71598e-13
130,7000,5.92145e-33
130,9000,2.19526e-17
130,11000,1.39839e-10
130,13000,1.72476e-16
130,15000,4.44262e-18
130,17000,2.17027e-13
131,7000,3.346e-33
131,9000,1.63435e-17
131,11000,1.17442e-10
131,13000,1.30459e-16
131,15000,3.26708e-18
131,17000,1.73422e-13
132,7000,1.89071e-33
132,9000,1.21675e-17
132,11000,9.86328e-11
132,13000,9.86774e-17
132,15000,2.40259e-18
132,17000,1.38577e-13
133,7000,1.06836e-33
133,9000,9.05857e-18
133,11000,8.28359e-11
133,13000,7.46384e-17
133,15000,1.76685e-18
133,17000,1.10734e-13
134,7000,6.03688e-34
134,9000,6.74399e-18
134,11000,6.95691e-11
134,13000,5.64553e-17
134,15000,1.29933e-18
134,17000,8.84851e-14
135,7000,3.41123e-34
135,9000,5.02082e-18
135,11000,5.8427e-11
135,13000,4.27021e-17
135,15000,9.55524e-19
135,17000,7.07062e-14
136,7000,1.92755e-34
136,9000,3.73793e-18
136,11000,4.90693e-11
136,13000,3.22993e-17
136,15000,7.02686e-19
136,17000,5.64998e-14
137,7000,1.08918e-34
137,9000,2.78286e-18
137,11000,4.12105e-11
137,13000,2.44308e-17
137,15000,5.16752e-19
137,17000,4.51476e-14
138,7000,6.15451e-35
138,9000,2.0718e-18
138,11000,3.46102e-11
138,13000,1.84792e-17
138,15000,3.80016e-19
138,17000,3.60764e-14
139,7000,3.47769e-35
139,9000,1.54243e-18
139,11000,2.90671e-11
139,13000,1.39774e-17
139,15000,2.79462e-19
139,17000,2.88279e-14
140,7000,1.96511e-35
140,9000,1.14832e-18
140,11000,2.44117e-11
140,13000,1.05723e-17
140,15000,2.05514e-19
140,17000,2.30356e-14
141,7000,1.1104e-35
141,9000,8.54907e-19
141,11000,2.0502e-11
141,13000,7.99675e-18
141,15000,1.51134e-19
141,17000,1.84073e-14
142,7000,6.27449e-36
142,9000,6.3647e-19
142,11000,1.72184e-11
142,13000,6.04866e-18
142,15000,1.11143e-19
142,17000,1.47089e-14
143,7000,3.54549e-36
143,9000,4.73844e-19
143,11000,1.44607e-11
143,13000,4.57512e-18
143,15000,8.17343e-20
143,17000,1.17535e-14
144,7000,2.0034e-36
144,9000,3.52771e-19
144,11000,1.21447e-11
144,13000,3.46056e-18
144,15000,6.01068e-20
144,17000,9.39195e-15
145,7000,1.13205e-36
145,9000,2.62634e-19
145,11000,1.01996e-11
145,13000,2.61752e-18
145,15000,4.42023e-20
145,17000,7.50487e-15
146,7000,6.39679e-37
146,9000,1.95527e-19
146,11000,8.56607e-12
146,13000,1.97986e-18
146,15000,3.25061e-20
146,17000,5.99698e-15
147,7000,3.61454e-37
147,9000,1.45568e-19
147,11000,7.19414e-12
147,13000,1.49754e-18
147,15000,2.39047e-20
147,17000,4.79206e-15
148,7000,2.04245e-37
148,9000,1.08374e-19
148,11000,6.04193e-12
148,13000,1.13272e-18
148,15000,1.75794e-20
148,17000,3.82921e-15
149,7000,1.15411e-37
149,9000,8.06829e-20
149,11000,5.07426e-12
149,13000,8.56774e-19
149,15000,1.29278e-20
149,17000,3.05984e-15
150,7000,6.52144e-38
150,9000,6.00674e-20
150,11000,4.26158e-12
150,13000,6.48053e-19
150,15000,9.50705e-21
150,17000,2.44504e-15
151,7000,3.685e-38
151,9000,4.47194e-20
151,11000,3.57905e-12
151,13000,4.90179e-19
151,15000,6.99142e-21
151,17000,1.95378e-15
152,7000,2.08226e-38
152,9000,3.32931e-20
152,11000,3.00583e-12
152,13000,3.70766e-19
152,15000,5.14146e-21
152,17000,1.56122e-15
153,7000,1.1766e-38
153,9000,2.47863e-20
153,11000,2.52442e-12
153,13000,2.80441e-19
153,15000,3.781e-21
153,17000,1.24753e-15
154,7000,6.64851e-39
154,9000,1.84531e-20
154,11000,2.12011e-12
154,13000,2.12123e-19
154,15000,2.78053e-21
154,17000,9.96877e-16
155,7000,3.75684e-39
155,9000,1.37381e-20
155,11000,1.78055e-12
155,13000,1.60447e-19
155,15000,2.04478e-21
155,17000,7.96579e-16
156,7000,2.12284e-39
156,9000,1.02278e-20
156,11000,1.49538e-12
156,13000,1.2136e-19
156,15000,1.50372e-21
156,17000,6.36529e-16
157,7000,1.19953e-39
157,9000,7.61449e-21
157,11000,1.25588e-12
157,13000,9.17951e-20
157,15000,1.10583e-21
157,17000,5.08637e-16
158,7000,6.77807e-40
158,9000,5.66889e-21
158,11000,1.05474e-12
158,13000,6.94326e-20
158,15000,8.13221e-22
158,17000,4.06439e-16
159,7000,3.83004e-40
159,9000,4.22044e-21
159,11000,8.85819e-13
159,13000,5.25178e-20
159,15000,5.98037e-22
159,17000,3.24776e-16
160,7000,2.16422e-40
160,9000,3.14206e-21
160,11000,7.43945e-13
160,13000,3.97238e-20
160,15000,4.39794e-22
160,17000,2.59522e-16
161,7000,1.2229e-40
161,9000,2.33923e-21
161,11000,6.24797e-13
161,13000,3.00466e-20
161,15000,3.23422e-22
161,17000,2.07377e-16
162,7000,6.91022e-41
162,9000,1.74152e-21
162,11000,5.2473e-13
162,13000,2.27269e-20
162,15000,2.37843e-22
162,17000,1.65711e-16
163,7000,3.90472e-41
163,9000,1.29654e-21
163,11000,4.40689e-13
163,13000,1.71903e-20
163,15000,1.74908e-22
163,17000,1.32415e-16
164,7000,2.20634e-41
164,9000,9.6526e-22
164,11000,3.7011e-13
164,13000,1.30025e-20
164,15000,1.28627e-22
164,17000,1.0581e-16
165,7000,1.24674e-41
165,9000,7.18627e-22
165,11000,3.10833e-13
165,13000,9.83495e-21
165,15000,9.45911e-23
165,17000,8.45506e-17
166,7000,7.04433e-42
166,9000,5.35007e-22
166,11000,2.61051e-13
166,13000,7.43901e-21
166,15000,6.95619e-23
166,17000,6.75622e-17
167,7000,3.98109e-42
167,9000,3.98306e-22
167,11000,2.19241e-13
167,13000,5.62679e-21
167,15000,5.11554e-23
167,17000,5.39875e-17
168,7000,2.24908e-42
168,9000,2.96534e-22
168,11000,1.84127e-13
168,13000,4.25602e-21
168,15000,3.76193e-23
168,17000,4.31401e-17
169,7000,1.27098e-42
169,9000,2.20766e-22
169,11000,1.54638e-13
169,13000,3.2192e-21
169,15000,2.7665e-23
169,17000,3.44723e-17
170,7000,7.18866e-43
170,9000,1.64358e-22
170,11000,1.29871e-13
170,13000,2.43496e-21
170,15000,2.03447e-23
170,17000,2.75461e-17
171,7000,4.06377e-43
171,9000,1.22362e-22
171,11000,1.09071e-13
171,13000,1.84178e-21
171,15000,1.49614e-23
171,17000,2.20114e-17
172,7000,2.29813e-43
172,9000,9.10973e-23
172,11000,9.16024e-14
172,13000,1.39309e-21
172,15000,1.10025e-23
172,17000,1.75888e-17
173,7000,1.28919e-43
173,9000,6.78208e-23
173,11000,7.69314e-14
173,13000,1.05372e-21
173,15000,8.09117e-24
173,17000,1.40548e-17
174,7000,7.28675e-44
174,9000,5.04917e-23
174,11000,6.46103e-14
174,13000,7.97018e-22
174,15000,5.95024e-24
174,17000,1.12309e-17
175,7000,4.2039e-44
175,9000,3.75905e-23
175,11000,5.42623e-14
175,13000,6.02854e-22
175,15000,4.37576e-24
175,17000,8.97433e-18
176,7000,2.38221e-44
176,9000,2.79857e-23
176,11000,4.55717e-14
176,13000,4.55991e-22
176,15000,3.21791e-24
176,17000,7.17117e-18
177,7000,1.26117e-44
177,9000,2.0835e-23
177,11000,3.82731e-14
177,13000,3.44906e-22
177,15000,2.36643e-24
177,17000,5.73032e-18
178,7000,7.00649e-45
178,9000,1.55114e-23
178,11000,3.21432e-14
178,13000,2.60882e-22
178,15000,1.74027e-24
178,17000,4.57896e-18
179,7000,4.2039e-45
179,9000,1.15481e-23
179,11000,2.69953e-14
179,13000,1.97328e-22
179,15000,1.27978e-24
179,17000,3.65894e-18
180,7000,2.8026e-45
180,9000,8.59738e-24
180,11000,2.26717e-14
180,13000,1.49256e-22
180,15000,9.41141e-25
180,17000,2.92378e-18
181,7000,1.4013e-45
181,9000,6.40065e-24
181,11000,1.90406e-14
181,13000,1.12895e-22
181,15000,6.92109e-25
181,17000,2.33632e-18
182,7000,1.4013e-45
182,9000,4.76518e-24
182,11000,1.59911e-14
182,13000,8.53927e-23
182,15000,5.08976e-25
182,17000,1.8669e-18
183,7000,0.0
183,9000,3.54763e-24
183,11000,1.343e-14
183,13000,6.459e-23
183,15000,3.74297e-25
183,17000,1.4918e-18
184,7000,0.0
184,9000,2.64118e-24
184,11000,1.1279e-14
184,13000,4.88549e-23
184,15000,2.75256e-25
184,17000,1.19206e-18
185,7000,0.0
185,9000,1.96632e-24
185,11000,9.47262e-15
185,13000,3.69534e-23
185,15000,2.02421e-25
185,17000,9.52547e-19
186,7000,0.0
186,9000,1.4639e-24
